timestamp,speed,volume,hour,day_of_week
2016-09-06 15:00:00,18.0,51.4,15,1
2016-09-06 16:00:00,10.0,60.7,16,1
2016-09-06 17:00:00,25.0,47.5,17,1
2016-09-06 18:00:00,31.4,40.4,18,1
2016-09-06 19:00:00,44.6,26.3,19,1
2016-09-06 20:00:00,47.5,22.3,20,1
2016-09-06 21:00:00,52.5,20.0,21,1
2016-09-06 22:00:00,56.2,14.1,22,1
2016-09-06 23:00:00,59.4,8.5,23,1
2016-09-07 00:00:00,67.7,4.3,0,2
2016-09-07 01:00:00,67.5,2.9,1,2
2016-09-07 02:00:00,69.5,2.3,2,2
2016-09-07 03:00:00,67.8,3.2,3,2
2016-09-07 04:00:00,65.4,8.5,4,2
2016-09-07 05:00:00,41.6,28.7,5,2
2016-09-07 06:00:00,16.3,55.3,6,2
2016-09-07 07:00:00,13.7,59.0,7,2
2016-09-07 08:00:00,13.8,57.3,8,2
2016-09-07 09:00:00,23.3,49.3,9,2
2016-09-07 10:00:00,26.1,40.6,10,2
2016-09-07 11:00:00,27.9,43.2,11,2
2016-09-07 12:00:00,26.7,44.4,12,2
2016-09-07 13:00:00,27.1,43.9,13,2
2016-09-07 14:00:00,21.8,48.2,14,2
2016-09-07 15:00:00,20.9,51.9,15,2
2016-09-07 16:00:00,10.0,62.4,16,2
2016-09-07 17:00:00,26.3,45.3,17,2
2016-09-07 18:00:00,32.4,38.6,18,2
2016-09-07 19:00:00,46.1,25.3,19,2
2016-09-07 20:00:00,49.4,23.4,20,2
2016-09-07 21:00:00,50.3,20.6,21,2
2016-09-07 22:00:00,62.4,9.1,22,2
2016-09-07 23:00:00,70.2,0.0,23,2
2016-09-08 00:00:00,69.2,0.1,0,3
2016-09-08 01:00:00,69.8,0.0,1,3
2016-09-08 02:00:00,69.5,0.0,2,3
2016-09-08 03:00:00,70.8,0.0,3,3
2016-09-08 04:00:00,63.5,6.8,4,3
2016-09-08 05:00:00,41.2,28.4,5,3
2016-09-08 06:00:00,15.3,55.9,6,3
2016-09-08 07:00:00,10.1,59.2,7,3
2016-09-08 08:00:00,16.2,55.0,8,3
2016-09-08 09:00:00,21.8,49.6,9,3
2016-09-08 10:00:00,31.7,42.2,10,3
2016-09-08 11:00:00,28.7,44.5,11,3
2016-09-08 12:00:00,24.0,45.7,12,3
2016-09-08 13:00:00,27.5,44.1,13,3
2016-09-08 14:00:00,22.4,49.3,14,3
2016-09-08 15:00:00,17.7,53.4,15,3
2016-09-08 16:00:00,10.0,61.8,16,3
2016-09-08 17:00:00,16.5,54.5,17,3
2016-09-08 18:00:00,31.7,42.3,18,3
2016-09-08 19:00:00,37.0,33.3,19,3
2016-09-08 20:00:00,41.2,30.2,20,3
2016-09-08 21:00:00,41.6,25.3,21,3
2016-09-08 22:00:00,50.9,20.9,22,3
2016-09-08 23:00:00,45.9,26.6,23,3
2016-09-09 00:00:00,61.2,7.4,0,4
2016-09-09 01:00:00,65.2,4.1,1,4
2016-09-09 02:00:00,68.0,2.8,2,4
2016-09-09 03:00:00,66.6,3.6,3,4
2016-09-09 04:00:00,62.4,8.5,4,4
2016-09-09 05:00:00,42.7,27.6,5,4
2016-09-09 06:00:00,20.2,54.1,6,4
2016-09-09 07:00:00,11.2,59.4,7,4
2016-09-09 08:00:00,15.5,60.2,8,4
2016-09-09 09:00:00,32.2,40.8,9,4
2016-09-09 10:00:00,25.6,47.0,10,4
2016-09-09 11:00:00,22.5,47.2,11,4
2016-09-09 12:00:00,23.5,49.2,12,4
2016-09-09 13:00:00,26.4,45.8,13,4
2016-09-09 14:00:00,18.1,50.2,14,4
2016-09-09 15:00:00,14.2,55.2,15,4
2016-09-09 16:00:00,10.7,61.6,16,4
2016-09-09 17:00:00,14.8,56.6,17,4
2016-09-09 18:00:00,22.7,47.9,18,4
2016-09-09 19:00:00,36.8,35.8,19,4
2016-09-09 20:00:00,40.7,28.7,20,4
2016-09-09 21:00:00,41.5,28.6,21,4
2016-09-09 22:00:00,43.1,26.7,22,4
2016-09-09 23:00:00,53.9,17.4,23,4
2016-09-10 00:00:00,54.1,13.7,0,5
2016-09-10 01:00:00,59.7,9.9,1,5
2016-09-10 02:00:00,60.2,7.5,2,5
2016-09-10 03:00:00,63.8,5.8,3,5
2016-09-10 04:00:00,64.2,7.1,4,5
2016-09-10 05:00:00,60.5,10.9,5,5
2016-09-10 06:00:00,50.8,18.6,6,5
2016-09-10 07:00:00,43.0,28.6,7,5
2016-09-10 08:00:00,33.3,37.5,8,5
2016-09-10 09:00:00,28.5,44.8,9,5
2016-09-10 10:00:00,23.5,47.7,10,5
2016-09-10 11:00:00,21.1,45.8,11,5
2016-09-10 12:00:00,23.4,49.4,12,5
2016-09-10 13:00:00,23.7,46.9,13,5
2016-09-10 14:00:00,24.9,46.0,14,5
2016-09-10 15:00:00,26.9,44.9,15,5
2016-09-10 16:00:00,22.5,46.7,16,5
2016-09-10 17:00:00,26.5,44.8,17,5
2016-09-10 18:00:00,31.2,40.7,18,5
2016-09-10 19:00:00,36.4,35.1,19,5
2016-09-10 20:00:00,36.3,33.8,20,5
2016-09-10 21:00:00,41.6,30.7,21,5
2016-09-10 22:00:00,39.2,30.1,22,5
2016-09-10 23:00:00,46.1,23.6,23,5
2016-09-11 00:00:00,51.2,19.1,0,6
2016-09-11 01:00:00,57.6,13.2,1,6
2016-09-11 02:00:00,60.7,9.0,2,6
2016-09-11 03:00:00,66.8,5.2,3,6
2016-09-11 04:00:00,64.8,5.8,4,6
2016-09-11 05:00:00,63.1,7.2,5,6
2016-09-11 06:00:00,58.0,12.8,6,6
2016-09-11 07:00:00,53.0,18.6,7,6
2016-09-11 08:00:00,48.3,22.6,8,6
2016-09-11 09:00:00,37.9,30.2,9,6
2016-09-11 10:00:00,33.2,39.6,10,6
2016-09-11 11:00:00,24.7,46.7,11,6
2016-09-11 12:00:00,27.2,45.1,12,6
2016-09-11 13:00:00,28.3,42.3,13,6
2016-09-11 14:00:00,27.3,41.1,14,6
2016-09-11 15:00:00,22.5,45.4,15,6
2016-09-11 16:00:00,22.2,47.8,16,6
2016-09-11 17:00:00,27.9,44.0,17,6
2016-09-11 18:00:00,32.6,40.5,18,6
2016-09-11 19:00:00,35.3,36.2,19,6
2016-09-11 20:00:00,38.2,31.1,20,6
2016-09-11 21:00:00,48.2,21.2,21,6
2016-09-11 22:00:00,57.8,14.6,22,6
2016-09-11 23:00:00,58.8,9.5,23,6
2016-09-12 00:00:00,68.0,5.3,0,0
2016-09-12 01:00:00,69.8,3.1,1,0
2016-09-12 02:00:00,70.8,2.5,2,0
2016-09-12 03:00:00,67.5,3.2,3,0
2016-09-12 04:00:00,60.8,9.0,4,0
2016-09-12 05:00:00,43.1,28.2,5,0
2016-09-12 06:00:00,17.3,55.6,6,0
2016-09-12 07:00:00,11.2,59.5,7,0
2016-09-12 08:00:00,12.4,57.6,8,0
2016-09-12 09:00:00,27.0,43.8,9,0
2016-09-12 10:00:00,27.4,42.6,10,0
2016-09-12 11:00:00,30.9,42.1,11,0
2016-09-12 12:00:00,27.4,42.9,12,0
2016-09-12 13:00:00,27.4,44.0,13,0
2016-09-12 14:00:00,24.1,48.8,14,0
2016-09-12 15:00:00,21.5,51.9,15,0
2016-09-12 16:00:00,10.0,62.6,16,0
2016-09-12 17:00:00,23.6,48.3,17,0
2016-09-12 18:00:00,28.3,41.3,18,0
2016-09-12 19:00:00,44.4,27.9,19,0
2016-09-12 20:00:00,49.9,22.6,20,0
2016-09-12 21:00:00,47.5,20.2,21,0
2016-09-12 22:00:00,58.8,14.2,22,0
2016-09-12 23:00:00,60.3,8.9,23,0
2016-09-13 00:00:00,65.9,5.1,0,1
2016-09-13 01:00:00,67.0,3.2,1,1
2016-09-13 02:00:00,67.5,2.5,2,1
2016-09-13 03:00:00,66.5,3.3,3,1
2016-09-13 04:00:00,60.3,8.4,4,1
2016-09-13 05:00:00,43.1,28.5,5,1
2016-09-13 06:00:00,15.1,56.0,6,1
2016-09-13 07:00:00,10.0,60.6,7,1
2016-09-13 08:00:00,13.7,56.3,8,1
2016-09-13 09:00:00,16.2,53.4,9,1
2016-09-13 10:00:00,27.3,43.1,10,1
2016-09-13 11:00:00,27.9,44.0,11,1
2016-09-13 12:00:00,23.2,47.1,12,1
2016-09-13 13:00:00,26.1,46.7,13,1
2016-09-13 14:00:00,21.9,49.3,14,1
2016-09-13 15:00:00,16.4,54.7,15,1
2016-09-13 16:00:00,10.0,62.9,16,1
2016-09-13 17:00:00,13.6,60.1,17,1
2016-09-13 18:00:00,26.1,43.0,18,1
2016-09-13 19:00:00,42.0,31.4,19,1
2016-09-13 20:00:00,44.7,27.5,20,1
2016-09-13 21:00:00,47.7,22.9,21,1
2016-09-13 22:00:00,55.4,16.9,22,1
2016-09-13 23:00:00,59.9,9.9,23,1
2016-09-14 00:00:00,65.0,5.6,0,2
2016-09-14 01:00:00,65.9,3.4,1,2
2016-09-14 02:00:00,69.0,2.5,2,2
2016-09-14 03:00:00,65.6,3.4,3,2
2016-09-14 04:00:00,61.6,8.6,4,2
2016-09-14 05:00:00,43.2,28.6,5,2
2016-09-14 06:00:00,18.2,54.9,6,2
2016-09-14 07:00:00,10.0,63.0,7,2
2016-09-14 08:00:00,13.7,59.0,8,2
2016-09-14 09:00:00,19.3,50.6,9,2
2016-09-14 10:00:00,23.4,44.6,10,2
2016-09-14 11:00:00,25.1,45.1,11,2
2016-09-14 12:00:00,25.5,47.1,12,2
2016-09-14 13:00:00,24.9,46.3,13,2
2016-09-14 14:00:00,21.0,49.5,14,2
2016-09-14 15:00:00,18.8,52.7,15,2
2016-09-14 16:00:00,10.2,61.5,16,2
2016-09-14 17:00:00,16.0,56.5,17,2
2016-09-14 18:00:00,25.3,43.5,18,2
2016-09-14 19:00:00,39.2,31.5,19,2
2016-09-14 20:00:00,42.0,29.0,20,2
2016-09-14 21:00:00,45.4,23.2,21,2
2016-09-14 22:00:00,52.2,16.1,22,2
2016-09-14 23:00:00,59.7,10.1,23,2
2016-09-15 00:00:00,64.7,5.5,0,3
2016-09-15 01:00:00,66.6,3.5,1,3
2016-09-15 02:00:00,66.7,2.6,2,3
2016-09-15 03:00:00,65.6,3.6,3,3
2016-09-15 04:00:00,61.0,8.6,4,3
2016-09-15 05:00:00,43.1,28.1,5,3
2016-09-15 06:00:00,24.4,48.8,6,3
2016-09-15 07:00:00,10.0,63.3,7,3
2016-09-15 08:00:00,13.4,59.2,8,3
2016-09-15 09:00:00,21.0,50.2,9,3
2016-09-15 10:00:00,28.3,43.7,10,3
2016-09-15 11:00:00,27.6,45.5,11,3
2016-09-15 12:00:00,21.6,48.6,12,3
2016-09-15 13:00:00,26.2,46.5,13,3
2016-09-15 14:00:00,17.9,51.6,14,3
2016-09-15 15:00:00,14.7,57.0,15,3
2016-09-15 16:00:00,17.7,53.4,16,3
2016-09-15 17:00:00,18.8,52.7,17,3
2016-09-15 18:00:00,29.4,40.2,18,3
2016-09-15 19:00:00,41.3,30.2,19,3
2016-09-15 20:00:00,47.9,25.1,20,3
2016-09-15 21:00:00,45.4,23.8,21,3
2016-09-15 22:00:00,48.7,22.2,22,3
2016-09-15 23:00:00,60.0,11.6,23,3
2016-09-16 00:00:00,63.3,6.5,0,4
2016-09-16 01:00:00,68.2,4.0,1,4
2016-09-16 02:00:00,66.9,2.6,2,4
2016-09-16 03:00:00,66.3,3.6,3,4
2016-09-16 04:00:00,60.5,8.3,4,4
2016-09-16 05:00:00,43.9,27.1,5,4
2016-09-16 06:00:00,17.6,53.9,6,4
2016-09-16 07:00:00,10.1,62.6,7,4
2016-09-16 08:00:00,14.0,56.6,8,4
2016-09-16 09:00:00,22.1,48.2,9,4
2016-09-16 10:00:00,27.8,44.2,10,4
2016-09-16 11:00:00,25.4,48.0,11,4
2016-09-16 12:00:00,24.5,47.7,12,4
2016-09-16 13:00:00,27.0,47.1,13,4
2016-09-16 14:00:00,22.3,49.9,14,4
2016-09-16 15:00:00,16.4,56.0,15,4
2016-09-16 16:00:00,12.5,60.2,16,4
2016-09-16 17:00:00,28.5,45.0,17,4
2016-09-16 18:00:00,38.2,34.6,18,4
2016-09-16 19:00:00,37.2,32.1,19,4
2016-09-16 20:00:00,43.7,28.3,20,4
2016-09-16 21:00:00,44.6,26.5,21,4
2016-09-16 22:00:00,50.5,19.7,22,4
2016-09-16 23:00:00,55.3,12.4,23,4
2016-09-17 00:00:00,56.1,11.9,0,5
2016-09-17 01:00:00,61.7,8.0,1,5
2016-09-17 02:00:00,62.8,5.1,2,5
2016-09-17 03:00:00,65.7,3.9,3,5
2016-09-17 04:00:00,67.0,4.2,4,5
2016-09-17 05:00:00,62.3,7.0,5,5
2016-09-17 06:00:00,54.8,15.8,6,5
2016-09-17 07:00:00,44.8,24.3,7,5
2016-09-17 08:00:00,37.7,33.6,8,5
2016-09-17 09:00:00,32.7,39.2,9,5
2016-09-17 10:00:00,26.7,42.4,10,5
2016-09-17 11:00:00,22.4,47.8,11,5
2016-09-17 12:00:00,21.3,48.1,12,5
2016-09-17 13:00:00,27.9,44.1,13,5
2016-09-17 14:00:00,26.6,44.9,14,5
2016-09-17 15:00:00,27.7,43.4,15,5
2016-09-17 16:00:00,26.5,44.6,16,5
2016-09-17 17:00:00,25.4,46.4,17,5
2016-09-17 18:00:00,31.4,40.2,18,5
2016-09-17 19:00:00,34.3,35.9,19,5
2016-09-17 20:00:00,37.4,32.6,20,5
2016-09-17 21:00:00,41.4,29.3,21,5
2016-09-17 22:00:00,40.3,30.3,22,5
2016-09-17 23:00:00,44.1,29.8,23,5
2016-09-18 00:00:00,53.7,16.2,0,6
2016-09-18 01:00:00,61.3,9.4,1,6
2016-09-18 02:00:00,64.6,6.2,2,6
2016-09-18 03:00:00,68.3,3.9,3,6
2016-09-18 04:00:00,64.7,4.2,4,6
2016-09-18 05:00:00,65.5,6.7,5,6
2016-09-18 06:00:00,58.1,12.0,6,6
2016-09-18 07:00:00,56.3,17.9,7,6
2016-09-18 08:00:00,41.9,29.5,8,6
2016-09-18 09:00:00,34.9,34.2,9,6
2016-09-18 10:00:00,33.2,37.6,10,6
2016-09-18 13:00:00,25.0,48.4,13,6
2016-09-18 14:00:00,22.2,49.3,14,6
2016-09-18 15:00:00,21.7,49.6,15,6
2016-09-18 16:00:00,22.0,50.5,16,6
2016-09-18 17:00:00,24.7,46.1,17,6
2016-09-18 18:00:00,28.6,42.2,18,6
2016-09-18 19:00:00,37.5,32.0,19,6
2016-09-18 20:00:00,48.3,24.9,20,6
2016-09-18 21:00:00,47.7,21.1,21,6
2016-09-18 22:00:00,54.0,16.7,22,6
2016-09-18 23:00:00,54.1,17.1,23,6
2016-09-19 00:00:00,62.6,7.6,0,0
2016-09-19 01:00:00,63.4,4.8,1,0
2016-09-19 02:00:00,65.1,3.5,2,0
2016-09-19 03:00:00,67.0,3.9,3,0
2016-09-19 04:00:00,59.4,9.7,4,0
2016-09-19 05:00:00,39.2,28.4,5,0
2016-09-19 06:00:00,16.0,56.2,6,0
2016-09-19 07:00:00,10.0,63.0,7,0
2016-09-19 08:00:00,19.5,52.9,8,0
2016-09-19 09:00:00,23.7,47.3,9,0
2016-09-19 10:00:00,28.9,41.9,10,0
2016-09-19 11:00:00,27.9,43.4,11,0
2016-09-19 12:00:00,27.3,42.2,12,0
2016-09-19 13:00:00,27.9,42.0,13,0
2016-09-19 14:00:00,26.4,44.4,14,0
2016-09-19 15:00:00,20.2,49.4,15,0
2016-09-19 16:00:00,12.0,60.8,16,0
2016-09-19 17:00:00,16.1,55.0,17,0
2016-09-19 18:00:00,28.5,40.5,18,0
2016-09-19 19:00:00,38.7,31.4,19,0
2016-09-19 20:00:00,47.1,23.7,20,0
2016-09-19 21:00:00,49.2,20.7,21,0
2016-09-19 22:00:00,56.5,14.5,22,0
2016-09-19 23:00:00,62.1,9.0,23,0
2016-09-20 00:00:00,68.0,5.8,0,1
2016-09-20 01:00:00,67.9,4.0,1,1
2016-09-20 02:00:00,63.7,3.9,2,1
2016-09-20 03:00:00,64.4,5.2,3,1
2016-09-20 04:00:00,58.8,11.2,4,1
2016-09-20 05:00:00,40.0,31.8,5,1
2016-09-20 06:00:00,11.2,59.0,6,1
2016-09-20 07:00:00,12.0,58.9,7,1
2016-09-20 08:00:00,10.0,62.2,8,1
2016-09-20 10:00:00,25.9,44.4,10,1
2016-09-20 11:00:00,28.1,42.2,11,1
2016-09-20 12:00:00,26.6,44.2,12,1
2016-09-20 13:00:00,25.9,43.5,13,1
2016-09-20 14:00:00,28.2,44.5,14,1
2016-09-20 15:00:00,22.8,49.3,15,1
2016-09-20 16:00:00,10.0,63.6,16,1
2016-09-20 17:00:00,11.5,60.3,17,1
2016-09-20 18:00:00,24.2,44.7,18,1
2016-09-20 19:00:00,40.6,32.3,19,1
2016-09-20 20:00:00,45.6,27.6,20,1
2016-09-20 21:00:00,47.6,23.0,21,1
2016-09-20 22:00:00,53.7,15.5,22,1
2016-09-20 23:00:00,59.3,10.0,23,1
2016-09-21 00:00:00,65.0,4.5,0,2
2016-09-21 01:00:00,66.8,3.1,1,2
2016-09-21 02:00:00,69.7,2.4,2,2
2016-09-21 03:00:00,68.2,3.4,3,2
2016-09-21 04:00:00,63.2,8.5,4,2
2016-09-21 05:00:00,42.8,28.2,5,2
2016-09-21 06:00:00,13.5,56.3,6,2
2016-09-21 07:00:00,10.0,64.2,7,2
2016-09-21 08:00:00,11.7,60.1,8,2
2016-09-21 09:00:00,18.8,50.9,9,2
2016-09-21 10:00:00,28.4,43.2,10,2
2016-09-21 11:00:00,26.9,45.6,11,2
2016-09-21 12:00:00,25.6,46.5,12,2
2016-09-21 13:00:00,27.0,45.0,13,2
2016-09-21 14:00:00,20.3,48.3,14,2
2016-09-21 15:00:00,19.8,53.6,15,2
2016-09-21 16:00:00,10.0,64.0,16,2
2016-09-21 17:00:00,12.4,59.0,17,2
2016-09-21 18:00:00,29.5,42.6,18,2
2016-09-21 19:00:00,39.8,31.6,19,2
2016-09-21 21:00:00,47.8,20.9,21,2
2016-09-21 22:00:00,55.4,13.3,22,2
2016-09-21 23:00:00,62.7,7.9,23,2
2016-09-22 00:00:00,66.4,4.4,0,3
2016-09-22 01:00:00,65.5,2.9,1,3
2016-09-22 02:00:00,68.5,2.2,2,3
2016-09-22 03:00:00,64.7,3.1,3,3
2016-09-22 04:00:00,62.2,9.0,4,3
2016-09-22 05:00:00,41.9,27.6,5,3
2016-09-22 06:00:00,16.1,55.6,6,3
2016-09-22 07:00:00,12.8,58.7,7,3
2016-09-22 08:00:00,18.7,54.6,8,3
2016-09-22 09:00:00,24.0,47.7,9,3
2016-09-22 10:00:00,26.0,44.3,10,3
2016-09-22 11:00:00,27.3,44.5,11,3
2016-09-22 12:00:00,29.2,45.2,12,3
2016-09-22 13:00:00,25.7,46.7,13,3
2016-09-22 14:00:00,21.0,50.3,14,3
2016-09-22 15:00:00,15.6,54.7,15,3
2016-09-22 16:00:00,10.0,66.0,16,3
2016-09-22 17:00:00,13.3,59.3,17,3
2016-09-22 18:00:00,25.4,44.5,18,3
2016-09-22 19:00:00,40.3,30.6,19,3
2016-09-22 20:00:00,48.2,24.6,20,3
2016-09-22 21:00:00,50.4,20.4,21,3
2016-09-22 22:00:00,57.2,11.6,22,3
2016-09-22 23:00:00,65.0,8.5,23,3
2016-09-23 00:00:00,66.6,6.2,0,4
2016-09-23 01:00:00,67.1,3.8,1,4
2016-09-23 02:00:00,69.4,2.6,2,4
2016-09-23 03:00:00,66.1,3.6,3,4
2016-09-23 04:00:00,63.5,7.8,4,4
2016-09-23 05:00:00,43.9,26.2,5,4
2016-09-23 06:00:00,16.0,53.4,6,4
2016-09-23 07:00:00,14.6,61.0,7,4
2016-09-23 08:00:00,19.9,49.3,8,4
2016-09-23 09:00:00,24.5,47.2,9,4
2016-09-23 10:00:00,29.0,42.6,10,4
2016-09-23 11:00:00,28.1,43.9,11,4
2016-09-23 12:00:00,26.1,45.0,12,4
2016-09-23 13:00:00,25.8,45.4,13,4
2016-09-23 14:00:00,23.6,47.9,14,4
2016-09-23 15:00:00,18.2,54.0,15,4
2016-09-23 16:00:00,15.1,56.4,16,4
2016-09-23 17:00:00,19.6,51.7,17,4
2016-09-23 18:00:00,25.7,43.6,18,4
2016-09-23 19:00:00,41.5,32.4,19,4
2016-09-23 20:00:00,45.8,25.7,20,4
2016-09-23 21:00:00,43.5,27.6,21,4
2016-09-23 22:00:00,46.7,23.0,22,4
2016-09-23 23:00:00,52.9,16.0,23,4
2016-09-24 00:00:00,60.7,10.9,0,5
2016-09-24 01:00:00,62.1,7.9,1,5
2016-09-24 02:00:00,65.2,5.9,2,5
2016-09-24 03:00:00,63.6,4.5,3,5
2016-09-24 04:00:00,67.3,5.1,4,5
2016-09-24 05:00:00,61.9,9.7,5,5
2016-09-24 06:00:00,53.7,16.6,6,5
2016-09-24 07:00:00,46.0,25.4,7,5
2016-09-24 08:00:00,37.4,34.7,8,5
2016-09-24 09:00:00,27.3,41.9,9,5
2016-09-24 10:00:00,29.7,44.0,10,5
2016-09-24 11:00:00,30.8,41.0,11,5
2016-09-24 12:00:00,23.6,46.7,12,5
2016-09-24 13:00:00,24.9,44.7,13,5
2016-09-24 14:00:00,27.9,44.8,14,5
2016-09-24 15:00:00,26.7,44.9,15,5
2016-09-24 16:00:00,26.6,45.4,16,5
2016-09-24 17:00:00,26.8,44.5,17,5
2016-09-24 18:00:00,28.1,41.5,18,5
2016-09-24 19:00:00,35.7,36.1,19,5
2016-09-24 20:00:00,39.2,31.4,20,5
2016-09-24 21:00:00,41.4,29.4,21,5
2016-09-24 22:00:00,47.0,27.3,22,5
2016-09-24 23:00:00,46.6,25.4,23,5
2016-09-25 00:00:00,57.7,14.1,0,6
2016-09-25 01:00:00,64.4,10.0,1,6
2016-09-25 02:00:00,64.2,6.6,2,6
2016-09-25 03:00:00,66.2,4.1,3,6
2016-09-25 04:00:00,65.3,3.8,4,6
2016-09-25 05:00:00,64.1,5.4,5,6
2016-09-25 06:00:00,58.3,8.9,6,6
2016-09-25 07:00:00,58.6,12.9,7,6
2016-09-25 08:00:00,49.0,19.6,8,6
2016-09-25 09:00:00,43.6,28.5,9,6
2016-09-25 10:00:00,33.8,37.2,10,6
2016-09-25 11:00:00,29.4,41.9,11,6
2016-09-25 12:00:00,25.3,45.9,12,6
2016-09-25 13:00:00,30.8,42.5,13,6
2016-09-25 14:00:00,31.8,41.2,14,6
2016-09-25 15:00:00,23.4,47.9,15,6
2016-09-25 16:00:00,23.0,47.0,16,6
2016-09-25 18:00:00,30.0,42.6,18,6
2016-09-25 19:00:00,34.3,35.2,19,6
2016-09-25 20:00:00,41.3,27.1,20,6
2016-09-25 21:00:00,49.8,21.5,21,6
2016-09-25 22:00:00,54.1,18.2,22,6
2016-09-25 23:00:00,57.1,12.6,23,6
2016-09-26 00:00:00,66.2,4.5,0,0
2016-09-26 01:00:00,64.2,5.3,1,0
2016-09-26 02:00:00,67.0,4.2,2,0
2016-09-26 03:00:00,67.8,3.9,3,0
2016-09-26 04:00:00,60.6,9.2,4,0
2016-09-26 05:00:00,40.9,28.3,5,0
2016-09-26 06:00:00,12.9,56.5,6,0
2016-09-26 07:00:00,12.6,60.5,7,0
2016-09-26 08:00:00,10.9,59.0,8,0
2016-09-26 09:00:00,24.9,47.0,9,0
2016-09-26 10:00:00,33.5,38.8,10,0
2016-09-26 11:00:00,28.3,42.1,11,0
2016-09-26 12:00:00,29.2,41.7,12,0
2016-09-26 13:00:00,29.5,43.2,13,0
2016-09-26 14:00:00,23.7,46.4,14,0
2016-09-26 15:00:00,18.8,51.2,15,0
2016-09-26 16:00:00,11.1,60.2,16,0
2016-09-26 17:00:00,19.0,54.4,17,0
2016-09-26 18:00:00,33.1,40.4,18,0
2016-09-26 19:00:00,40.8,29.9,19,0
2016-09-26 20:00:00,46.8,22.8,20,0
2016-09-26 21:00:00,53.7,18.4,21,0
2016-09-26 22:00:00,53.2,14.8,22,0
2016-09-26 23:00:00,62.2,8.4,23,0
2016-09-27 00:00:00,65.1,5.0,0,1
2016-09-27 01:00:00,69.2,2.8,1,1
2016-09-27 02:00:00,69.9,2.2,2,1
2016-09-27 03:00:00,65.6,3.1,3,1
2016-09-27 04:00:00,62.6,7.9,4,1
2016-09-27 05:00:00,41.7,28.2,5,1
2016-09-27 06:00:00,13.7,57.5,6,1
2016-09-27 08:00:00,17.1,55.4,8,1
2016-09-27 09:00:00,25.4,45.3,9,1
2016-09-27 10:00:00,31.7,39.7,10,1
2016-09-27 11:00:00,29.8,42.8,11,1
2016-09-27 12:00:00,29.4,44.1,12,1
2016-09-27 13:00:00,29.3,42.3,13,1
2016-09-27 14:00:00,26.4,45.0,14,1
2016-09-27 15:00:00,19.1,50.6,15,1
2016-09-27 16:00:00,13.5,60.5,16,1
2016-09-27 17:00:00,17.8,54.4,17,1
2016-09-27 18:00:00,31.3,40.0,18,1
2016-09-27 19:00:00,42.8,28.1,19,1
2016-09-27 20:00:00,45.5,25.8,20,1
2016-09-27 21:00:00,38.3,33.8,21,1
2016-09-27 22:00:00,53.2,18.7,22,1
2016-09-27 23:00:00,63.2,9.5,23,1
2016-09-28 00:00:00,65.5,5.0,0,2
2016-09-28 01:00:00,69.6,3.1,1,2
2016-09-28 02:00:00,69.3,2.4,2,2
2016-09-28 03:00:00,66.6,3.4,3,2
2016-09-28 04:00:00,59.3,8.4,4,2
2016-09-28 05:00:00,42.5,28.4,5,2
2016-09-28 06:00:00,17.0,56.9,6,2
2016-09-28 07:00:00,10.0,62.3,7,2
2016-09-28 08:00:00,14.7,57.0,8,2
2016-09-28 09:00:00,22.6,49.0,9,2
2016-09-28 10:00:00,30.1,42.5,10,2
2016-09-28 11:00:00,26.7,43.9,11,2
2016-09-28 12:00:00,24.9,45.0,12,2
2016-09-28 13:00:00,29.2,42.8,13,2
2016-09-28 14:00:00,22.3,48.0,14,2
2016-09-28 15:00:00,15.0,53.8,15,2
2016-09-28 16:00:00,10.1,64.4,16,2
2016-09-28 17:00:00,15.8,57.2,17,2
2016-09-28 18:00:00,30.6,43.4,18,2
2016-09-28 19:00:00,40.8,31.4,19,2
2016-09-28 20:00:00,46.4,25.3,20,2
2016-09-28 21:00:00,48.6,22.6,21,2
2016-09-28 22:00:00,58.5,11.6,22,2
2016-09-28 23:00:00,63.8,7.1,23,2
2016-09-29 00:00:00,65.1,4.2,0,3
2016-09-29 01:00:00,64.9,3.6,1,3
2016-09-29 02:00:00,67.0,2.5,2,3
2016-09-29 03:00:00,68.4,3.6,3,3
2016-09-29 04:00:00,60.0,8.4,4,3
2016-09-29 05:00:00,40.5,28.5,5,3
2016-09-29 06:00:00,14.2,58.3,6,3
2016-09-29 07:00:00,10.0,63.1,7,3
2016-09-29 08:00:00,14.0,58.4,8,3
2016-09-29 09:00:00,24.1,48.7,9,3
2016-09-29 10:00:00,28.3,43.6,10,3
2016-09-29 11:00:00,26.4,43.9,11,3
2016-09-29 12:00:00,28.3,44.8,12,3
2016-09-29 13:00:00,28.2,44.1,13,3
2016-09-29 14:00:00,25.6,45.7,14,3
2016-09-29 15:00:00,18.8,52.6,15,3
2016-09-29 16:00:00,10.0,63.0,16,3
2016-09-29 17:00:00,15.6,55.5,17,3
2016-09-29 18:00:00,27.4,41.3,18,3
2016-09-29 19:00:00,37.7,34.4,19,3
2016-09-29 20:00:00,44.2,27.6,20,3
2016-09-29 21:00:00,42.8,24.4,21,3
2016-09-29 22:00:00,50.6,20.8,22,3
2016-09-29 23:00:00,61.8,11.2,23,3
2016-09-30 00:00:00,61.9,6.6,0,4
2016-09-30 01:00:00,66.2,3.8,1,4
2016-09-30 02:00:00,67.0,2.8,2,4
2016-09-30 03:00:00,68.7,4.0,3,4
